#gwasCatalog.chrom,gwasCatalog.chromStart,gwasCatalog.chromEnd,gwasCatalog.name,gwasCatalog.pubMedID,gwasCatalog.author,gwasCatalog.pubDate,gwasCatalog.journal,gwasCatalog.title,gwasCatalog.trait,gwasCatalog.initSample,gwasCatalog.replSample,gwasCatalog.region,gwasCatalog.genes,gwasCatalog.riskAllele,gwasCatalog.riskAlFreq,gwasCatalog.pValue,gwasCatalog.pValueDesc,gwasCatalog.orOrBeta,gwasCatalog.ci95,gwasCatalog.platform,gwasCatalog.cnv
chr16,4880098,4880099,rs1876359,30239722,Pulit SL,2018-09-14,Hum Mol Genet,"Meta-analysis of genome-wide association studies for body fat distribution in 694,649 individuals of European ancestry.",Body mass index,"806,834 European ancestry individuals",,16p13.3,,rs1876359-T,0.3679,3E-14,"",0.0128,[0.0095-0.0161] unit increase,NR [~ 27400000] (imputed),N
chr16,4883937,4883938,rs2037912,30108127,Hoffmann TJ,2018-08-14,Genetics,A Large Multi-ethnic Genome-Wide Association Study of Adult Body Mass Index Identifies Novel Loci.,Body mass index,"315,347 European ancestry individuals, 8,322 Hispanic/Latino individuals, 7,290 East Asian ancestry individuals, 3,069 African American individuals, 459 South Asian ancestry individuals","431,743 European ancestry individuals, 9,275 South Asian ancestry individuals, 8,261 African British individuals, 1,822 East Asian ancestry individuals, 7,620 individuals",16p13.3,NR,rs2037912-G,NR,5E-6,"",0.012,[NR] unit increase,Affymetrix [at least 28613428] (imputed),N
chr16,4890992,4890993,rs760118,31669095,Zhu Z,2019-10-24,J Allergy Clin Immunol,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Body mass index,"457,822 European ancestry individuals",,16p13.3,NR,rs760118-?,NR,3E-12,"",,"",Affymetrix [~ 8270000] (imputed),N
chr16,4891045,4891046,rs760117,31669095,Zhu Z,2019-10-24,J Allergy Clin Immunol,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Body mass index,"457,822 European ancestry individuals",,16p13.3,NR,rs760117-?,NR,4E-11,"",,"",Affymetrix [~ 8270000] (imputed),N
chr16,4892097,4892098,rs1049205,30595370,Kichaev G,2018-12-27,Am J Hum Genet,Leveraging Polygenic Functional Enrichment to Improve GWAS Power.,Body mass index,"approximately 458,000 European ancestry individuals",,16p13.3,"",rs1049205-?,NR,9E-13,"",,"",NR [~ 8900000] (imputed),N
chr16,5497576,5497577,rs1982783,28552196,Tachmazidou I,2017-06-01,Am J Hum Genet,Whole-Genome Sequencing Coupled to Imputation Discovers Genetic Signals for Anthropometric Traits.,Weight,"1,249 whole genome sequenced European ancestry individuals, 3,559 whole genome sequenced individuals, 46,819 European ancestry individuals, 472 Carlantino (founder/genetic isolate) individuals, 1,172 Friuli Venezia Giulia (founder/genetic isolate) individuals, 1,051 Mylopotamos (founder/genetic isolate) individuals, 942 Pomak (founder/genetic isolate) individuals, 1,779 Val Borbera (founder/genetic isolate) individuals","179,022 European ancestry individuals",16p13.3,"RP11-420N3.2, RP11-420N3.3",rs1982783-C,0.2194,9E-6,"",0.0348,[0.02-0.05] unit increase,"Affymetrix, Illumina, Perlegen [15844966] (imputed)",N
chr16,6113934,6113935,rs9302817,28892062,Akiyama M,2017-09-11,Nat Genet,Genome-wide association study identifies 112 new loci for body mass index in the Japanese population.,Body mass index,"up to 72,390 Japanese ancestry women, up to 85,894 Japanese ancestry men","up to 10,048 Japanese ancestry women, up to 5,098 Japanese ancestry men, up to 181,999 European ancestry women, up to 140,155 European ancestry controls",16p13.3,RBFOX1,rs9302817-G,0.18,5E-8,"",0.016,[0.01-0.022] unit decrease,Illumina [6108953] (imputed),N
chr16,6125427,6125428,rs7189501,25673413,Locke AE,2015-02-12,Nature,Genetic studies of body mass index yield new insights for obesity biology.,Body mass index,"up to 104,666 European ancestry male individuals, up to 132,115 European ancestry female individuals, 370 African American male individuals, 517 African American female individuals, 512 Hispanic male individuals, 764 Hispanic female individuals","up to 48,274 European ancestry male individuals, up to 39,864 European ancestry female individuals, 2,441 African American or Afro-Caribbean male individuals, 6,314 African American or Afro-Caribbean female individuals, 919 Filipino male individuals, 828 Filipino female individuals, 205 Seychellois male individuals, 287 Seychellois female individuals, 2,964 South Asian ancestry male individuals, 658 South Asian ancestry female individuals",16p13.3,RBFOX1,rs7189501-C,0.423,3E-6,"",0.014,[0.008-0.0194] kg/m2 increase,"Affymetrix, Illumina [2550021]",N
chr16,6490339,6490340,rs75171838,34594039,Sakaue S,2021-09-30,Nat Genet,A cross-population atlas of genetic associations for 220 human phenotypes.,Weight,"360,116 European ancestry individuals, 165,419 East Asian ancestry individuals",,16p13.3,"",rs75171838-C,NR,7E-9,"",0.0124,[0.0083-0.0165] unit decrease,"Affymetrix, Illumina [20539548] (imputed)",N
chr16,6654747,6654748,rs2058527,30239722,Pulit SL,2018-09-14,Hum Mol Genet,"Meta-analysis of genome-wide association studies for body fat distribution in 694,649 individuals of European ancestry.",Body mass index,"806,834 European ancestry individuals",,16p13.3,,rs2058527-T,0.2715,2E-9,"",0.0115,[0.0078-0.0152] unit decrease,NR [~ 27400000] (imputed),N
chr16,6663417,6663418,rs8053333,31669095,Zhu Z,2019-10-24,J Allergy Clin Immunol,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Body mass index,"457,822 European ancestry individuals",,16p13.3,NR,rs8053333-?,NR,6E-9,"",,"",Affymetrix [~ 8270000] (imputed),N
chr16,6703237,6703238,rs11642387,31669095,Zhu Z,2019-10-24,J Allergy Clin Immunol,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Body mass index,"457,822 European ancestry individuals",,16p13.3,NR,rs11642387-?,NR,2E-10,"",,"",Affymetrix [~ 8270000] (imputed),N
chr16,6703237,6703238,rs11642387,30595370,Kichaev G,2018-12-27,Am J Hum Genet,Leveraging Polygenic Functional Enrichment to Improve GWAS Power.,Body mass index,"approximately 458,000 European ancestry individuals",,16p13.3,"",rs11642387-?,NR,2E-10,"",,"",NR [~ 8900000] (imputed),N
chr16,8239393,8239394,rs921471,30595370,Kichaev G,2018-12-27,Am J Hum Genet,Leveraging Polygenic Functional Enrichment to Improve GWAS Power.,Body mass index,"approximately 458,000 European ancestry individuals",,16p13.2,"",rs921471-?,NR,2E-8,"",,"",NR [~ 8900000] (imputed),N
chr16,8247682,8247683,rs982855,34594039,Sakaue S,2021-09-30,Nat Genet,A cross-population atlas of genetic associations for 220 human phenotypes.,Body mass index,"359,983 European ancestry individuals, 163,835 East Asian ancestry individuals",,16p13.2,"",rs982855-T,NR,4E-8,"",0.0104,[0.0067-0.0141] unit decrease,"Affymetrix, Illumina [20538802] (imputed)",N
chr16,9113145,9113146,rs1128001,34594039,Sakaue S,2021-09-30,Nat Genet,A cross-population atlas of genetic associations for 220 human phenotypes.,Weight,"360,116 European ancestry individuals, 165,419 East Asian ancestry individuals",,16p13.2,"",rs1128001-C,NR,4E-10,"",0.0133,[0.0092-0.0174] unit increase,"Affymetrix, Illumina [20539548] (imputed)",N
chr16,9131636,9131637,rs12933086,30595370,Kichaev G,2018-12-27,Am J Hum Genet,Leveraging Polygenic Functional Enrichment to Improve GWAS Power.,Body mass index,"approximately 458,000 European ancestry individuals",,16p13.2,"",rs12933086-?,NR,4E-8,"",,"",NR [~ 8900000] (imputed),N
chr16,9318364,9318365,rs249293,31669095,Zhu Z,2019-10-24,J Allergy Clin Immunol,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Body mass index,"457,822 European ancestry individuals",,16p13.2,NR,rs249293-?,NR,2E-10,"",,"",Affymetrix [~ 8270000] (imputed),N
chr16,9318364,9318365,rs249293,30595370,Kichaev G,2018-12-27,Am J Hum Genet,Leveraging Polygenic Functional Enrichment to Improve GWAS Power.,Body mass index,"approximately 458,000 European ancestry individuals",,16p13.2,"",rs249293-?,NR,2E-10,"",,"",NR [~ 8900000] (imputed),N
chr16,9318364,9318365,rs249293,30239722,Pulit SL,2018-09-14,Hum Mol Genet,"Meta-analysis of genome-wide association studies for body fat distribution in 694,649 individuals of European ancestry.",Body mass index,"806,834 European ancestry individuals",,16p13.2,,rs249293-C,0.6985,3E-11,"",0.0123,[0.0086-0.016] unit increase,NR [~ 27400000] (imputed),N
chr16,9619830,9619831,rs1990573,30239722,Pulit SL,2018-09-14,Hum Mol Genet,"Meta-analysis of genome-wide association studies for body fat distribution in 694,649 individuals of European ancestry.",Body mass index,"806,834 European ancestry individuals",,16p13.2,,rs1990573-A,0.3061,2E-13,"",0.0129,[0.0094-0.0164] unit decrease,NR [~ 27400000] (imputed),N
chr16,9619830,9619831,rs1990573,30239722,Pulit SL,2018-09-14,Hum Mol Genet,"Meta-analysis of genome-wide association studies for body fat distribution in 694,649 individuals of European ancestry.",Body mass index,"374,756 European ancestry male individuals",,16p13.2,,rs1990573-A,0.3061,2E-13,"",0.0129,[0.0094-0.0164] unit decrease,NR [~ 27400000] (imputed),N
chr16,9626272,9626273,rs8062638,31669095,Zhu Z,2019-10-24,J Allergy Clin Immunol,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Body mass index,"457,822 European ancestry individuals",,16p13.2,NR,rs8062638-?,NR,1E-11,"",,"",Affymetrix [~ 8270000] (imputed),N
chr16,9626272,9626273,rs8062638,30595370,Kichaev G,2018-12-27,Am J Hum Genet,Leveraging Polygenic Functional Enrichment to Improve GWAS Power.,Body mass index,"approximately 458,000 European ancestry individuals",,16p13.2,"",rs8062638-?,NR,2E-11,"",,"",NR [~ 8900000] (imputed),N
chr16,9639873,9639874,rs35014268,34594039,Sakaue S,2021-09-30,Nat Genet,A cross-population atlas of genetic associations for 220 human phenotypes.,Body mass index,"359,983 European ancestry individuals, 163,835 East Asian ancestry individuals",,16p13.2,"",rs35014268-C,NR,7E-10,"",0.0138,[0.0095-0.0181] unit increase,"Affymetrix, Illumina [20538802] (imputed)",N
chr16,9639873,9639874,rs35014268,31669095,Zhu Z,2019-10-24,J Allergy Clin Immunol,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Body mass index,"457,822 European ancestry individuals",,16p13.2,NR,rs35014268-?,NR,9E-11,"",,"",Affymetrix [~ 8270000] (imputed),N
chr16,11379090,11379092,rs539069976,28552196,Tachmazidou I,2017-06-01,Am J Hum Genet,Whole-Genome Sequencing Coupled to Imputation Discovers Genetic Signals for Anthropometric Traits.,Weight,"1,249 whole genome sequenced European ancestry individuals, 3,559 whole genome sequenced individuals, 46,819 European ancestry individuals, 472 Carlantino (founder/genetic isolate) individuals, 1,172 Friuli Venezia Giulia (founder/genetic isolate) individuals, 1,051 Mylopotamos (founder/genetic isolate) individuals, 942 Pomak (founder/genetic isolate) individuals, 1,779 Val Borbera (founder/genetic isolate) individuals","179,022 European ancestry individuals",16p13.13,CTD-3088G3.8,rs539069976-CCT,0.9908,6E-6,"",0.182,[0.1-0.26] unit increase,"Affymetrix, Illumina, Perlegen [15844966] (imputed)",N
chr16,11707952,11707953,rs59192189,28552196,Tachmazidou I,2017-06-01,Am J Hum Genet,Whole-Genome Sequencing Coupled to Imputation Discovers Genetic Signals for Anthropometric Traits.,Weight,"1,249 whole genome sequenced European ancestry individuals, 3,559 whole genome sequenced individuals, 46,819 European ancestry individuals, 472 Carlantino (founder/genetic isolate) individuals, 1,172 Friuli Venezia Giulia (founder/genetic isolate) individuals, 1,051 Mylopotamos (founder/genetic isolate) individuals, 942 Pomak (founder/genetic isolate) individuals, 1,779 Val Borbera (founder/genetic isolate) individuals","179,022 European ancestry individuals",16p13.13,TXNDC11,rs59192189-A,0.0018,6E-6,"",0.8075,[0.46-1.16] unit increase,"Affymetrix, Illumina, Perlegen [15844966] (imputed)",N
chr16,14659401,14659402,rs34936342,30595370,Kichaev G,2018-12-27,Am J Hum Genet,Leveraging Polygenic Functional Enrichment to Improve GWAS Power.,Body mass index,"approximately 458,000 European ancestry individuals",,16p13.12,"",rs34936342-?,NR,3E-8,"",,"",NR [~ 8900000] (imputed),N
chr16,15035601,15035602,rs4985155,30239722,Pulit SL,2018-09-14,Hum Mol Genet,"Meta-analysis of genome-wide association studies for body fat distribution in 694,649 individuals of European ancestry.",Body mass index,"806,834 European ancestry individuals",,16p13.11,,rs4985155-A,0.6689,3E-9,"",0.0102,[0.0069-0.0135] unit increase,NR [~ 27400000] (imputed),N
chr16,15035601,15035602,rs4985155,30239722,Pulit SL,2018-09-14,Hum Mol Genet,"Meta-analysis of genome-wide association studies for body fat distribution in 694,649 individuals of European ancestry.",Body mass index,"374,756 European ancestry male individuals",,16p13.11,,rs4985155-A,0.6689,3E-9,"",0.0102,[0.0069-0.0135] unit increase,NR [~ 27400000] (imputed),N
chr16,15035601,15035602,rs4985155,25673413,Locke AE,2015-02-12,Nature,Genetic studies of body mass index yield new insights for obesity biology.,Body mass index,"up to 104,666 European ancestry male individuals, up to 132,115 European ancestry female individuals, 370 African American male individuals, 517 African American female individuals, 512 Hispanic male individuals, 764 Hispanic female individuals","up to 48,274 European ancestry male individuals, up to 39,864 European ancestry female individuals, 2,441 African American or Afro-Caribbean male individuals, 6,314 African American or Afro-Caribbean female individuals, 919 Filipino male individuals, 828 Filipino female individuals, 205 Seychellois male individuals, 287 Seychellois female individuals, 2,964 South Asian ancestry male individuals, 658 South Asian ancestry female individuals",16p13.11,PDXDC1,rs4985155-A,0.665,6E-7,"(EA, men)",0.021,[0.013-0.029] kg/m2 increase,"Affymetrix, Illumina [2550021]",N
chr16,15035601,15035602,rs4985155,25673413,Locke AE,2015-02-12,Nature,Genetic studies of body mass index yield new insights for obesity biology.,Body mass index,"up to 104,666 European ancestry male individuals, up to 132,115 European ancestry female individuals, 370 African American male individuals, 517 African American female individuals, 512 Hispanic male individuals, 764 Hispanic female individuals","up to 48,274 European ancestry male individuals, up to 39,864 European ancestry female individuals, 2,441 African American or Afro-Caribbean male individuals, 6,314 African American or Afro-Caribbean female individuals, 919 Filipino male individuals, 828 Filipino female individuals, 205 Seychellois male individuals, 287 Seychellois female individuals, 2,964 South Asian ancestry male individuals, 658 South Asian ancestry female individuals",16p13.11,PDXDC1,rs4985155-A,0.664,5E-6,(EA),0.015,[0.0084-0.0214] kg/m2 increase,"Affymetrix, Illumina [2550021]",N
chr16,15035601,15035602,rs4985155,25673413,Locke AE,2015-02-12,Nature,Genetic studies of body mass index yield new insights for obesity biology.,Body mass index,"up to 104,666 European ancestry male individuals, up to 132,115 European ancestry female individuals, 370 African American male individuals, 517 African American female individuals, 512 Hispanic male individuals, 764 Hispanic female individuals","up to 48,274 European ancestry male individuals, up to 39,864 European ancestry female individuals, 2,441 African American or Afro-Caribbean male individuals, 6,314 African American or Afro-Caribbean female individuals, 919 Filipino male individuals, 828 Filipino female individuals, 205 Seychellois male individuals, 287 Seychellois female individuals, 2,964 South Asian ancestry male individuals, 658 South Asian ancestry female individuals",16p13.11,PDXDC1,rs4985155-A,0.662,2E-6,"",0.015,[0.0089-0.0211] kg/m2 increase,"Affymetrix, Illumina [2550021]",N
chr16,15036112,15036113,rs7200543,30108127,Hoffmann TJ,2018-08-14,Genetics,A Large Multi-ethnic Genome-Wide Association Study of Adult Body Mass Index Identifies Novel Loci.,Body mass index,"315,347 European ancestry individuals, 8,322 Hispanic/Latino individuals, 7,290 East Asian ancestry individuals, 3,069 African American individuals, 459 South Asian ancestry individuals","431,743 European ancestry individuals, 9,275 South Asian ancestry individuals, 8,261 African British individuals, 1,822 East Asian ancestry individuals, 7,620 individuals",16p13.11,NR,rs7200543-A,NR,8E-7,"",0.013,[NR] unit increase,Affymetrix [at least 28613428] (imputed),N
chr16,15036112,15036113,rs7200543,29273807,Turcot V,2017-12-22,Nat Genet,Protein-altering variants associated with body mass index implicate pathways that control energy intake and expenditure in obesity.,Body mass index,"up to 449,889 European ancestry individuals, up to 29,398 South Asian ancestry individuals, up to 27,610 African American individuals, up to 8,839 East Asian individuals, up to 10,772 Hispanic ancestry individuals","up to 196,766 European ancestry individuals",16p13.11,"PDXDC1, NTAN1",rs7200543-A,0.7011,2E-9,"",0.0117,[0.008-0.0154] unit increase,Illumina [246328],N
